BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	compound	genotype	source_name	time course	group
SAMN20169205	SRR15100824	2021-07-17T08:28:43Z	2021-07-12T12:03:14Z	5386617	269330850	0	50	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100824/SRR15100824.lite.1	SRX11410520		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454155	simple	9606	Homo sapiens	GSM5436604							no					GEO	SRA1257618		public	1C93565E8C24C1F275A2C714537EAAB2	3A72EDD8A73383C2135A51D1E9EA8A8F	20169205	SLFN11_WT_100nM_Gem_6h_4	AstraZeneca	9606	SRS9454155	GSM5436604	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169205	SRR15100825	2021-07-17T08:28:43Z	2021-07-12T11:57:35Z	5129835	256491750	0	50	94		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100825/SRR15100825.lite.1	SRX11410520		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454155	simple	9606	Homo sapiens	GSM5436604							no					GEO	SRA1257618		public	CA88476BC88A215296518425C676F78B	92D7710D8F54DC4C545A7BFC0F64DFAB	20169205	SLFN11_WT_100nM_Gem_6h_4	AstraZeneca	9606	SRS9454155	GSM5436604	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169206	SRR15100816	2021-07-17T08:28:43Z	2021-07-12T11:56:12Z	5523242	276162100	0	50	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100816/SRR15100816.lite.1	SRX11410519		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454154	simple	9606	Homo sapiens	GSM5436603							no					GEO	SRA1257618		public	F09533BA6A72345BB60D2E72006745DB	362F4F99EABAD2D60A6EEF0DC9B2CEE5	20169206	SLFN11_WT_100nM_Gem_6h_28	AstraZeneca	9606	SRS9454154	GSM5436603	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169206	SRR15100817	2021-07-17T08:28:43Z	2021-07-12T12:02:42Z	5648368	282418400	0	50	103		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100817/SRR15100817.lite.1	SRX11410519		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454154	simple	9606	Homo sapiens	GSM5436603							no					GEO	SRA1257618		public	F37A95F9B603AB96B6489E24983559D0	4A8F76EF2F0CCA16EA191C6F590CF3C3	20169206	SLFN11_WT_100nM_Gem_6h_28	AstraZeneca	9606	SRS9454154	GSM5436603	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169206	SRR15100818	2021-07-17T08:28:43Z	2021-07-12T11:59:19Z	5768731	288436550	0	50	106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100818/SRR15100818.lite.1	SRX11410519		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454154	simple	9606	Homo sapiens	GSM5436603							no					GEO	SRA1257618		public	5E18BD3899A4375AC09600770B8E35BD	C80FD633A995F6D1A6F1BAACBF81E806	20169206	SLFN11_WT_100nM_Gem_6h_28	AstraZeneca	9606	SRS9454154	GSM5436603	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169206	SRR15100819	2021-07-17T08:28:43Z	2021-07-12T12:01:09Z	6075051	303752550	0	50	111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100819/SRR15100819.lite.1	SRX11410519		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454154	simple	9606	Homo sapiens	GSM5436603							no					GEO	SRA1257618		public	33BE69A84FE9746FABAECB5F7369BA3A	53C635FA6834175A8B96A6E6F1DF5CE6	20169206	SLFN11_WT_100nM_Gem_6h_28	AstraZeneca	9606	SRS9454154	GSM5436603	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169206	SRR15100820	2021-07-17T08:28:43Z	2021-07-12T12:15:32Z	8419969	420998450	0	50	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100820/SRR15100820.lite.1	SRX11410519		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454154	simple	9606	Homo sapiens	GSM5436603							no					GEO	SRA1257618		public	185C2EB152A66E1F241F169C0AE15AB0	DF546A5E8F1289C8DD7DC14E122E3BA6	20169206	SLFN11_WT_100nM_Gem_6h_28	AstraZeneca	9606	SRS9454154	GSM5436603	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169207	SRR15100811	2021-07-17T08:28:43Z	2021-07-12T11:55:28Z	6236881	311844050	0	50	113		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100811/SRR15100811.lite.1	SRX11410518		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454153	simple	9606	Homo sapiens	GSM5436602							no					GEO	SRA1257618		public	9A6C7A6132FD1F3D0AF0076224EB78A3	C4A10ED08083F6B56FA07AE9F36D023F	20169207	SLFN11_WT_100nM_Gem_6h_16	AstraZeneca	9606	SRS9454153	GSM5436602	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169207	SRR15100812	2021-07-17T08:28:43Z	2021-07-12T12:15:50Z	8721312	436065600	0	50	157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100812/SRR15100812.lite.1	SRX11410518		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454153	simple	9606	Homo sapiens	GSM5436602							no					GEO	SRA1257618		public	699C9DE22DAF71D7113FC8E117264CC7	BB0E5E9028466E97FC174CF93F6F9FB9	20169207	SLFN11_WT_100nM_Gem_6h_16	AstraZeneca	9606	SRS9454153	GSM5436602	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169207	SRR15100813	2021-07-17T08:28:43Z	2021-07-12T11:57:18Z	5927194	296359700	0	50	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100813/SRR15100813.lite.1	SRX11410518		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454153	simple	9606	Homo sapiens	GSM5436602							no					GEO	SRA1257618		public	100CAA1BE0FABE7AC710FAEC3A368E33	B16F6CEFA5C16479F1926C166A6C41C0	20169207	SLFN11_WT_100nM_Gem_6h_16	AstraZeneca	9606	SRS9454153	GSM5436602	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169207	SRR15100814	2021-07-17T08:28:43Z	2021-07-12T11:57:58Z	5708499	285424950	0	50	103		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100814/SRR15100814.lite.1	SRX11410518		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454153	simple	9606	Homo sapiens	GSM5436602							no					GEO	SRA1257618		public	C64917C7CA9B2597BC30044BE98EA9C2	70EB41AA4657C162FF11B63B3E91ADDA	20169207	SLFN11_WT_100nM_Gem_6h_16	AstraZeneca	9606	SRS9454153	GSM5436602	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169207	SRR15100815	2021-07-17T08:28:43Z	2021-07-12T12:03:29Z	5793253	289662650	0	50	106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100815/SRR15100815.lite.1	SRX11410518		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454153	simple	9606	Homo sapiens	GSM5436602							no					GEO	SRA1257618		public	4BBE415EC9D76CF661BEDBA101A1B5C6	84F641A5AB765E1242FE392F591F0FAA	20169207	SLFN11_WT_100nM_Gem_6h_16	AstraZeneca	9606	SRS9454153	GSM5436602	Gem	WT	DU145 wild type	6h	DU145.SLFN11.WT.Gem.100nM.6h
SAMN20169208	SRR15100806	2021-07-17T08:28:42Z	2021-07-12T12:11:11Z	7697331	384866550	0	50	138		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100806/SRR15100806.lite.1	SRX11410517		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454152	simple	9606	Homo sapiens	GSM5436601							no					GEO	SRA1257618		public	72326AD4C915F505EB182C308034312B	C30384CD21E5B891151C060388E7C8C9	20169208	SLFN11_WT_100nM_Gem_24h_34	AstraZeneca	9606	SRS9454152	GSM5436601	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169208	SRR15100807	2021-07-17T08:28:42Z	2021-07-12T12:00:41Z	7034700	351735000	0	50	126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100807/SRR15100807.lite.1	SRX11410517		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454152	simple	9606	Homo sapiens	GSM5436601							no					GEO	SRA1257618		public	D95AEC03833B72FA187F8ACE74E62F30	38984FCDBAA0FEC9261D2B70FAC8981D	20169208	SLFN11_WT_100nM_Gem_24h_34	AstraZeneca	9606	SRS9454152	GSM5436601	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169208	SRR15100808	2021-07-17T08:28:42Z	2021-07-12T12:13:59Z	10601453	530072650	0	50	188		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100808/SRR15100808.lite.1	SRX11410517		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454152	simple	9606	Homo sapiens	GSM5436601							no					GEO	SRA1257618		public	D284D9D6A7DCD3E3013CE6F89610B172	EFF9AC81AF66E95FC8CD16555DAD982F	20169208	SLFN11_WT_100nM_Gem_24h_34	AstraZeneca	9606	SRS9454152	GSM5436601	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169208	SRR15100809	2021-07-17T08:28:42Z	2021-07-12T12:01:05Z	7319105	365955250	0	50	132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100809/SRR15100809.lite.1	SRX11410517		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454152	simple	9606	Homo sapiens	GSM5436601							no					GEO	SRA1257618		public	68D1F3875AF6EDF29229D2DF43CC067B	2EACB73694CF15365449C234B01C108B	20169208	SLFN11_WT_100nM_Gem_24h_34	AstraZeneca	9606	SRS9454152	GSM5436601	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169208	SRR15100810	2021-07-17T08:28:43Z	2021-07-12T12:00:26Z	7143702	357185100	0	50	128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100810/SRR15100810.lite.1	SRX11410517		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454152	simple	9606	Homo sapiens	GSM5436601							no					GEO	SRA1257618		public	DDF80019DC4EEA8CE750F9A6C000D618	A98ADF1A5A949EF4F5F24D7FC487111A	20169208	SLFN11_WT_100nM_Gem_24h_34	AstraZeneca	9606	SRS9454152	GSM5436601	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169209	SRR15100801	2021-07-17T08:28:42Z	2021-07-12T12:10:08Z	8660762	433038100	0	50	156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100801/SRR15100801.lite.1	SRX11410516		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454151	simple	9606	Homo sapiens	GSM5436600							no					GEO	SRA1257618		public	4A690D0AB44B97FB83AB44B48420E00D	1D3526FB9606C5DF911426E597106E71	20169209	SLFN11_WT_100nM_Gem_24h_22	AstraZeneca	9606	SRS9454151	GSM5436600	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169209	SRR15100802	2021-07-17T08:28:42Z	2021-07-12T11:48:25Z	5903431	295171550	0	50	108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100802/SRR15100802.lite.1	SRX11410516		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454151	simple	9606	Homo sapiens	GSM5436600							no					GEO	SRA1257618		public	9AE20DBDA3E69B7AF76BA2B8B0DE40AD	75A5508CE0EC5F588DEF5FD99EE78CF3	20169209	SLFN11_WT_100nM_Gem_24h_22	AstraZeneca	9606	SRS9454151	GSM5436600	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169209	SRR15100803	2021-07-17T08:28:42Z	2021-07-12T11:48:58Z	6227562	311378100	0	50	114		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100803/SRR15100803.lite.1	SRX11410516		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454151	simple	9606	Homo sapiens	GSM5436600							no					GEO	SRA1257618		public	196607C3CD4F739E7B4B67BE182D2731	9020C0752254C35196B40EF4E4D01DCC	20169209	SLFN11_WT_100nM_Gem_24h_22	AstraZeneca	9606	SRS9454151	GSM5436600	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169209	SRR15100804	2021-07-17T08:28:42Z	2021-07-12T11:48:45Z	5755945	287797250	0	50	105		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100804/SRR15100804.lite.1	SRX11410516		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454151	simple	9606	Homo sapiens	GSM5436600							no					GEO	SRA1257618		public	16726CF681F6C1490D268A22E2A214A2	469456413D545D59A199813463E110B3	20169209	SLFN11_WT_100nM_Gem_24h_22	AstraZeneca	9606	SRS9454151	GSM5436600	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169209	SRR15100805	2021-07-17T08:28:42Z	2021-07-12T11:51:59Z	5709285	285464250	0	50	104		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100805/SRR15100805.lite.1	SRX11410516		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454151	simple	9606	Homo sapiens	GSM5436600							no					GEO	SRA1257618		public	5F460D1A10AEDED77FAE53C3C0B786E2	A06C2D9DC208D588AAC6FB4F2BF3DCCD	20169209	SLFN11_WT_100nM_Gem_24h_22	AstraZeneca	9606	SRS9454151	GSM5436600	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169210	SRR15100796	2021-07-17T08:28:42Z	2021-07-12T11:39:20Z	4103850	205192500	0	50	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100796/SRR15100796.lite.1	SRX11410515		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454150	simple	9606	Homo sapiens	GSM5436599							no					GEO	SRA1257618		public	267F6D1ED37D92717F92BE101E63B460	1B854F4B76C6F691FC27D2684C44F6A7	20169210	SLFN11_WT_100nM_Gem_24h_10	AstraZeneca	9606	SRS9454150	GSM5436599	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169210	SRR15100797	2021-07-17T08:28:42Z	2021-07-12T11:41:20Z	4443403	222170150	0	50	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100797/SRR15100797.lite.1	SRX11410515		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454150	simple	9606	Homo sapiens	GSM5436599							no					GEO	SRA1257618		public	89DAC167E0A620E1F5495BCFB24B7C28	91B75EB7FF16F42A4498176A07B148F4	20169210	SLFN11_WT_100nM_Gem_24h_10	AstraZeneca	9606	SRS9454150	GSM5436599	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169210	SRR15100798	2021-07-17T08:28:42Z	2021-07-12T11:41:33Z	4211962	210598100	0	50	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100798/SRR15100798.lite.1	SRX11410515		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454150	simple	9606	Homo sapiens	GSM5436599							no					GEO	SRA1257618		public	B3280363F27264DFCDA35CE43EF2FEBC	76764A6A86CFAC18B85DA5EE3F7C1164	20169210	SLFN11_WT_100nM_Gem_24h_10	AstraZeneca	9606	SRS9454150	GSM5436599	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169210	SRR15100799	2021-07-17T08:28:42Z	2021-07-12T11:40:10Z	4110022	205501100	0	50	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100799/SRR15100799.lite.1	SRX11410515		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454150	simple	9606	Homo sapiens	GSM5436599							no					GEO	SRA1257618		public	96CA402ABB6BB32922828945E73998D8	29916EE4EEA0F46A25E626A4127ED667	20169210	SLFN11_WT_100nM_Gem_24h_10	AstraZeneca	9606	SRS9454150	GSM5436599	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169210	SRR15100800	2021-07-17T08:28:42Z	2021-07-12T11:53:10Z	6213425	310671250	0	50	112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100800/SRR15100800.lite.1	SRX11410515		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454150	simple	9606	Homo sapiens	GSM5436599							no					GEO	SRA1257618		public	32CC3D1F7F185D2257ABE36F1083C363	D1C55EAD8CE626464FDF339B91A26EEA	20169210	SLFN11_WT_100nM_Gem_24h_10	AstraZeneca	9606	SRS9454150	GSM5436599	Gem	WT	DU145 wild type	24h	DU145.SLFN11.WT.Gem.100nM.24h
SAMN20169211	SRR15100791	2021-07-17T08:28:42Z	2021-07-12T11:47:38Z	5954812	297740600	0	50	107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100791/SRR15100791.lite.1	SRX11410514		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454149	simple	9606	Homo sapiens	GSM5436598							no					GEO	SRA1257618		public	59CFE18E0BD6165A2DE502DF4E05A163	FA16BE89BFF2CABBB881E0EA56A90509	20169211	SLFN11_KO2_cntrl_6h_3	AstraZeneca	9606	SRS9454149	GSM5436598	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169211	SRR15100792	2021-07-17T08:28:42Z	2021-07-12T11:39:08Z	4135171	206758550	0	50	76		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100792/SRR15100792.lite.1	SRX11410514		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454149	simple	9606	Homo sapiens	GSM5436598							no					GEO	SRA1257618		public	E2E32D8529B196688FA40A32CE689DA6	524460430B274DB24A96FAE481D21D38	20169211	SLFN11_KO2_cntrl_6h_3	AstraZeneca	9606	SRS9454149	GSM5436598	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169211	SRR15100793	2021-07-17T08:28:42Z	2021-07-12T11:41:02Z	4343898	217194900	0	50	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100793/SRR15100793.lite.1	SRX11410514		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454149	simple	9606	Homo sapiens	GSM5436598							no					GEO	SRA1257618		public	D546A61AAD0354E09820223F627F2A03	E8098EE7930D20718CDA1A381C8E7996	20169211	SLFN11_KO2_cntrl_6h_3	AstraZeneca	9606	SRS9454149	GSM5436598	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169211	SRR15100794	2021-07-17T08:28:42Z	2021-07-12T11:42:23Z	4037559	201877950	0	50	74		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100794/SRR15100794.lite.1	SRX11410514		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454149	simple	9606	Homo sapiens	GSM5436598							no					GEO	SRA1257618		public	98399EB4967916744333C6463DF993EB	C21F0E503E82A7200AA78FAD903FF1B3	20169211	SLFN11_KO2_cntrl_6h_3	AstraZeneca	9606	SRS9454149	GSM5436598	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169211	SRR15100795	2021-07-17T08:28:42Z	2021-07-12T11:39:32Z	3970145	198507250	0	50	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100795/SRR15100795.lite.1	SRX11410514		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454149	simple	9606	Homo sapiens	GSM5436598							no					GEO	SRA1257618		public	548F8CD5A8038951F4183F540E6EB9A0	D5C52B31A37152366BE8D5CA6B31019D	20169211	SLFN11_KO2_cntrl_6h_3	AstraZeneca	9606	SRS9454149	GSM5436598	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169212	SRR15100786	2021-07-17T08:28:42Z	2021-07-12T12:10:38Z	8528717	426435850	0	50	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100786/SRR15100786.lite.1	SRX11410513		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454148	simple	9606	Homo sapiens	GSM5436597							no					GEO	SRA1257618		public	F2C290EE03BB680008FD7133012C884F	D3C23D7448EEBBE5AE6F6944FE2C7884	20169212	SLFN11_KO2_cntrl_6h_27	AstraZeneca	9606	SRS9454148	GSM5436597	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
SAMN20169212	SRR15100787	2021-07-17T08:28:42Z	2021-07-12T11:46:21Z	5826990	291349500	0	50	106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15100/SRR15100787/SRR15100787.lite.1	SRX11410513		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP327912	PRJNA745556	3	745556	SRS9454148	simple	9606	Homo sapiens	GSM5436597							no					GEO	SRA1257618		public	833DB8C26C404010E6557FA22E643264	198BF758DBEBC52F7D52698D90AFA828	20169212	SLFN11_KO2_cntrl_6h_27	AstraZeneca	9606	SRS9454148	GSM5436597	cntrl	KO 2	DU145 SLFN11 knockout	6h	DU145.SLFN11.KO.2.cntrl.6h
