BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	cell type	source_name	treatment	group
SAMN10984859	SRR8606043	2019-09-18T15:38:07Z	2019-02-21T16:58:36Z	7774105	590831980	0	76	199		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606043/SRR8606043.1	SRX5405664		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390461	simple	9606	Homo sapiens	GSM3617875							no					GEO	SRA851302		public	423CBB7934317C0422215228991ADEA0	C863FCBB62597506AC1241B242DC3C58	10984859	MV411_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390461	GSM3617875	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984859	SRR8606044	2019-09-18T15:38:07Z	2019-02-21T16:58:32Z	7826465	594811340	0	76	199		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606044/SRR8606044.1	SRX5405664		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390461	simple	9606	Homo sapiens	GSM3617875							no					GEO	SRA851302		public	BC8E2891C562AC812E1B2F73BDA12303	300F9EFE4FD0977DB3FF5CD02551B95B	10984859	MV411_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390461	GSM3617875	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984859	SRR8606045	2019-09-18T15:38:07Z	2019-02-21T16:58:37Z	8243491	626505316	0	76	214		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606045/SRR8606045.1	SRX5405664		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390461	simple	9606	Homo sapiens	GSM3617875							no					GEO	SRA851302		public	032859D81BDF4B909E5C1A1C74AF20AC	FD84D5E0C4922BB33E2318D6D23A902D	10984859	MV411_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390461	GSM3617875	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984858	SRR8606046	2019-09-18T15:38:07Z	2019-02-21T16:58:25Z	7092014	538993064	0	76	182		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606046/SRR8606046.1	SRX5405665		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390462	simple	9606	Homo sapiens	GSM3617876							no					GEO	SRA851302		public	DC4E951EA7DD3EBA80696F928BF6F5EF	958B0404507277A256D17E73F2180B24	10984858	MV411_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390462	GSM3617876	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984858	SRR8606047	2019-09-18T15:38:07Z	2019-02-21T16:58:33Z	7398377	562276652	0	76	189		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606047/SRR8606047.1	SRX5405665		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390462	simple	9606	Homo sapiens	GSM3617876							no					GEO	SRA851302		public	BC2065A7FB5BD3555D0C3DD54A70B560	669BF4737FEEBFC73BD97604B25D062F	10984858	MV411_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390462	GSM3617876	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984858	SRR8606048	2019-09-18T15:38:07Z	2019-02-21T16:58:40Z	7426718	564430568	0	76	188		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606048/SRR8606048.1	SRX5405665		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390462	simple	9606	Homo sapiens	GSM3617876							no					GEO	SRA851302		public	360ED94701ED425312929679D8973247	42D069E96AFF6611E1E73E40B5431DFD	10984858	MV411_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390462	GSM3617876	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984858	SRR8606049	2019-09-18T15:38:07Z	2019-02-21T16:58:49Z	7849937	596595212	0	76	204		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606049/SRR8606049.1	SRX5405665		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390462	simple	9606	Homo sapiens	GSM3617876							no					GEO	SRA851302		public	831D77F253DDDE8B38EEEEB43F9DD990	3870513273E6CAC1F369374B493D5F8E	10984858	MV411_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390462	GSM3617876	MV411	AML	AML	Etoposide (IC50)	MV411.Etoposide
SAMN10984857	SRR8606050	2019-09-18T15:38:07Z	2019-02-21T16:58:15Z	6450146	490211096	0	76	164		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606050/SRR8606050.1	SRX5405666		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390463	simple	9606	Homo sapiens	GSM3617877							no					GEO	SRA851302		public	8BFF1E03EBA0C8411C6D32D952CFE538	BF97773528385D28AFCA0B6F4370C005	10984857	NB4_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390463	GSM3617877	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984857	SRR8606051	2019-09-18T15:38:07Z	2019-02-21T16:58:17Z	6669763	506901988	0	76	170		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606051/SRR8606051.1	SRX5405666		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390463	simple	9606	Homo sapiens	GSM3617877							no					GEO	SRA851302		public	3075442DF0B9B392616C5B991A43DDE7	655E418F3B0EE78FA52EBDB73585B9BF	10984857	NB4_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390463	GSM3617877	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984857	SRR8606052	2019-09-18T15:38:07Z	2019-02-21T16:58:17Z	6693303	508691028	0	76	169		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606052/SRR8606052.1	SRX5405666		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390463	simple	9606	Homo sapiens	GSM3617877							no					GEO	SRA851302		public	C44B000537BB06D9B1D40A92226111E8	B5A49F018D4E68429325D6D03AD45B27	10984857	NB4_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390463	GSM3617877	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984857	SRR8606053	2019-09-18T15:38:07Z	2019-02-21T16:58:36Z	7113812	540649712	0	76	184		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606053/SRR8606053.1	SRX5405666		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390463	simple	9606	Homo sapiens	GSM3617877							no					GEO	SRA851302		public	B2141A836ABBD96842112C2E86B65A1F	A56232FBA990B0543EFFBD5B32FB9C29	10984857	NB4_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390463	GSM3617877	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984856	SRR8606054	2019-09-18T15:38:07Z	2019-02-21T16:58:05Z	5956655	452705780	0	76	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606054/SRR8606054.1	SRX5405667		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390464	simple	9606	Homo sapiens	GSM3617878							no					GEO	SRA851302		public	9F5C9151840EDB82F7A33501D677B081	F441291C4387C7A3003C5EF1DC0B02C1	10984856	NB4_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390464	GSM3617878	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984856	SRR8606055	2019-09-18T15:38:07Z	2019-02-21T16:58:23Z	6192772	470650672	0	76	159		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606055/SRR8606055.1	SRX5405667		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390464	simple	9606	Homo sapiens	GSM3617878							no					GEO	SRA851302		public	5F67C83571F92605DA86257204C58909	1A3E2251F1B2281D6362EDEC6DFB573C	10984856	NB4_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390464	GSM3617878	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984856	SRR8606056	2019-09-18T15:38:07Z	2019-02-21T16:58:22Z	6214047	472267572	0	76	158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606056/SRR8606056.1	SRX5405667		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390464	simple	9606	Homo sapiens	GSM3617878							no					GEO	SRA851302		public	973AD205564E89AB5F78952524E0AB08	92E546CF010123DAD049BB47AF4DACD7	10984856	NB4_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390464	GSM3617878	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984856	SRR8606057	2019-09-18T15:38:07Z	2019-02-21T16:58:16Z	6605545	502021420	0	76	172		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606057/SRR8606057.1	SRX5405667		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390464	simple	9606	Homo sapiens	GSM3617878							no					GEO	SRA851302		public	B57150A948550ADF1F388341CCA415C9	DEB47C09B2C3BA0C28FB39EB4FCC2E06	10984856	NB4_CTR_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390464	GSM3617878	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984855	SRR8606058	2019-09-18T15:38:07Z	2019-02-21T16:58:07Z	5734026	435785976	0	76	147		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606058/SRR8606058.1	SRX5405668		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390465	simple	9606	Homo sapiens	GSM3617879							no					GEO	SRA851302		public	9D69959FB34E6D6EDD42D7368512EA29	6CC06286931436ADB74E4A07E28D1C6D	10984855	NB4_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390465	GSM3617879	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984855	SRR8606059	2019-09-18T15:38:07Z	2019-02-21T16:58:04Z	5958780	452867280	0	76	153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606059/SRR8606059.1	SRX5405668		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390465	simple	9606	Homo sapiens	GSM3617879							no					GEO	SRA851302		public	AB049FB5284528A833EBC291CFCC16EE	50CC94A55BD57DA67B7102D03C5F62D6	10984855	NB4_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390465	GSM3617879	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984855	SRR8606060	2019-09-18T15:38:07Z	2019-02-21T16:58:19Z	6004991	456379316	0	76	153		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606060/SRR8606060.1	SRX5405668		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390465	simple	9606	Homo sapiens	GSM3617879							no					GEO	SRA851302		public	2C989E70218590E261D9941A1006D8FA	86081A5331137C2935BE1DD2DEE979E8	10984855	NB4_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390465	GSM3617879	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984855	SRR8606061	2019-09-18T15:38:07Z	2019-02-21T16:58:22Z	6315376	479968576	0	76	164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606061/SRR8606061.1	SRX5405668		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390465	simple	9606	Homo sapiens	GSM3617879							no					GEO	SRA851302		public	D027D594CE1901EC6BC85D31859832E3	3314D8A5597A0BC9C85C9E7E90DFA0DB	10984855	NB4_CTR_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390465	GSM3617879	NB4	AML	AML	Untreated	NB4.Untreated
SAMN10984854	SRR8606062	2019-09-18T15:38:07Z	2019-02-21T16:58:23Z	6559515	498523140	0	76	167		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606062/SRR8606062.1	SRX5405669		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390466	simple	9606	Homo sapiens	GSM3617880							no					GEO	SRA851302		public	3B2CB426C3329B207978025C3C6728EC	598978BD74A7A4B9AD8D355743F4FA9D	10984854	NB4_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390466	GSM3617880	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984854	SRR8606063	2019-09-18T15:38:07Z	2019-02-21T16:58:25Z	6844407	520174932	0	76	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606063/SRR8606063.1	SRX5405669		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390466	simple	9606	Homo sapiens	GSM3617880							no					GEO	SRA851302		public	6481A57B26DDEBE8614B726E74A876BE	B647748E8C45B9E93DA12A17C9B4576D	10984854	NB4_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390466	GSM3617880	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984854	SRR8606064	2019-09-18T15:38:07Z	2019-02-21T16:58:30Z	6901119	524485044	0	76	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606064/SRR8606064.1	SRX5405669		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390466	simple	9606	Homo sapiens	GSM3617880							no					GEO	SRA851302		public	D115D70DAAC83D68579F8F0D73D3B943	4E8EC93AC8FE124ECF2F19A4E2B6D2D4	10984854	NB4_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390466	GSM3617880	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984854	SRR8606065	2019-09-18T15:38:08Z	2019-02-21T16:58:41Z	7266985	552290860	0	76	188		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606065/SRR8606065.1	SRX5405669		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390466	simple	9606	Homo sapiens	GSM3617880							no					GEO	SRA851302		public	B3D19223DC21A3DC834E36581E16C927	19C0DBCD409426B108C2239A60086F3C	10984854	NB4_ETOP_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390466	GSM3617880	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984853	SRR8606066	2019-09-18T15:38:08Z	2019-02-21T16:58:13Z	6166076	468621776	0	76	158		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606066/SRR8606066.1	SRX5405670		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390467	simple	9606	Homo sapiens	GSM3617881							no					GEO	SRA851302		public	8DD39D9BDEE1C10D91F2320B3A95307D	213E285CD775DD44C0A8CA69889D66E8	10984853	NB4_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390467	GSM3617881	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984853	SRR8606067	2019-09-18T15:38:08Z	2019-02-21T16:58:17Z	6428322	488552472	0	76	165		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606067/SRR8606067.1	SRX5405670		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390467	simple	9606	Homo sapiens	GSM3617881							no					GEO	SRA851302		public	FF9502F66440C3B91EC3EA226018507A	9F6967FC6A5E5AE44723FFADC683C68F	10984853	NB4_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390467	GSM3617881	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984853	SRR8606068	2019-09-18T15:38:08Z	2019-02-21T16:58:19Z	6464640	491312640	0	76	164		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606068/SRR8606068.1	SRX5405670		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390467	simple	9606	Homo sapiens	GSM3617881							no					GEO	SRA851302		public	0F4DD7CB1EEDF5D05B96AE3455B69363	0AFFFA349D3293CA63089FCAAB5B3EA0	10984853	NB4_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390467	GSM3617881	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984853	SRR8606069	2019-09-18T15:38:08Z	2019-02-21T16:58:18Z	6827332	518877232	0	76	177		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606069/SRR8606069.1	SRX5405670		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390467	simple	9606	Homo sapiens	GSM3617881							no					GEO	SRA851302		public	C3BC1461C66BAB41FF81F337234BFA9F	E34072BE47B97702D128602F3BD7F3FD	10984853	NB4_ETOP_REP2	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390467	GSM3617881	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984852	SRR8606070	2019-09-18T15:38:08Z	2019-02-21T16:58:12Z	6237304	474035104	0	76	159		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606070/SRR8606070.1	SRX5405671		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390468	simple	9606	Homo sapiens	GSM3617882							no					GEO	SRA851302		public	09EC93D82221817F99C728954869F8BB	060703DC3D739EED444FF651B736F4DD	10984852	NB4_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390468	GSM3617882	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984852	SRR8606071	2019-09-18T15:38:08Z	2019-02-21T16:58:21Z	6525102	495907752	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR8606071/SRR8606071.1	SRX5405671		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390468	simple	9606	Homo sapiens	GSM3617882							no					GEO	SRA851302		public	A998CEADEE58A44AE44470CEBF96A704	6A3B9FF32637872A06197D9FFB7C8CE2	10984852	NB4_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390468	GSM3617882	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984852	SRR8606072	2019-09-18T15:38:08Z	2019-02-21T16:58:35Z	6563170	498800920	0	76	166		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606072/SRR8606072.1	SRX5405671		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390468	simple	9606	Homo sapiens	GSM3617882							no					GEO	SRA851302		public	CB6E770A8C85BDDFFA895950B6DD19F7	1D48F9519C1516451C4AC9E7F50B27BF	10984852	NB4_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390468	GSM3617882	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984852	SRR8606073	2019-09-18T15:38:08Z	2019-02-21T16:58:23Z	6934003	526984228	0	76	180		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606073/SRR8606073.1	SRX5405671		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390468	simple	9606	Homo sapiens	GSM3617882							no					GEO	SRA851302		public	643B289E7BECBE2B5EB433C8B941F0AE	0A36BDAA88813B0B22A12726ED59B4E1	10984852	NB4_ETOP_REP3	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390468	GSM3617882	NB4	AML	AML	Etoposide (IC50)	NB4.Etoposide
SAMN10984799	SRR8606074	2019-09-18T15:38:08Z	2019-02-21T16:58:44Z	6130329	465905004	0	76	156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR8606074/SRR8606074.1	SRX5405672		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390469	simple	9606	Homo sapiens	GSM3617883							no					GEO	SRA851302		public	C793F803E3B21BA8F75F83A2E9D088FC	58FA3307D937501B5406F8D17B1F06ED	10984799	NOMO1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390469	GSM3617883	NOMO1	AML	AML	Untreated	NOMO1.Untreated
SAMN10984799	SRR8606075	2019-09-18T15:38:08Z	2019-02-21T16:58:21Z	6373193	484362668	0	76	163		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606075/SRR8606075.1	SRX5405672		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390469	simple	9606	Homo sapiens	GSM3617883							no					GEO	SRA851302		public	B9E4657666930E1078BBDF8FC5DF2307	B30E70F5B6EEC03107AD987FDDB316BA	10984799	NOMO1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390469	GSM3617883	NOMO1	AML	AML	Untreated	NOMO1.Untreated
SAMN10984799	SRR8606076	2019-09-18T15:38:08Z	2019-02-21T16:58:14Z	6393647	485917172	0	76	162		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR8606076/SRR8606076.1	SRX5405672		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390469	simple	9606	Homo sapiens	GSM3617883							no					GEO	SRA851302		public	0CC130E1B7B87B60663F7A0D00CA85CE	9E11062B1EEF20E23F7C9F9CEB280117	10984799	NOMO1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390469	GSM3617883	NOMO1	AML	AML	Untreated	NOMO1.Untreated
SAMN10984799	SRR8606077	2019-09-18T15:38:08Z	2019-02-21T16:58:03Z	6788490	515925240	0	76	176		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR8606077/SRR8606077.1	SRX5405672		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP186505	PRJNA523616	3	523616	SRS4390469	simple	9606	Homo sapiens	GSM3617883							no					GEO	SRA851302		public	23ACA8F9D8155F7D92066F3F30966B8C	BAA9BE5B2CFBA5513911CD95C3075BDA	10984799	NOMO1_CTR_REP1	Department of Pharmacology, University Medical Center, Johannes Gutenberg University of Mainz	9606	SRS4390469	GSM3617883	NOMO1	AML	AML	Untreated	NOMO1.Untreated
